episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
10.0,0.0,0.6,140.23,1,0,21000,21000,False,139,21,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-27,1635479067,3.987718343734741,76.91426372528076,94759,kevin-MS-7C95,10.0.10.216,76.91426372528076,0,21,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0]","[121, 70, 37, 51, 56, 86, 117, 136, 187, 37, 17, 80, 39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757]",0.08365227533387529,0.7979045342925688,0.034095116215126925,0.10308723671667412,0.0,0.145,220137.327,7.861,4070.473,21000,21000,160032,160032,20656,40,19.283333333333335,96.58333333333333,"[-1.32557726e+00  1.03706345e-02 -4.79611903e-01 -6.78655803e-02
 -1.24152228e-02 -6.98063016e-01  4.07768786e-03 -8.41752663e-02
  1.49614573e-01 -6.76322937e-01  1.17432270e-02 -2.68198729e-01
  1.90277398e-03  5.26323557e-01  2.50932574e-03  3.45915556e-03
 -1.00279830e-01  4.07740474e-03  9.32440981e-02 -1.34756416e-03
  1.19449727e-01  1.16032958e-02 -1.11668780e-02 -1.96910128e-02
  3.07540607e+00  8.46499205e-02 -1.45257264e-02  6.79591671e-02
 -4.98596579e-03 -1.67448014e-01 -3.49507093e-01 -5.76548576e-02]",0.0005000000237487257,0.47311822,-3.7375214,18.00029,-0.0053889416
10.0,0.0,0.6,149.02,1,0,22000,22000,False,140,22,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-31,1635479071,3.959221839904785,80.87348556518555,94759,kevin-MS-7C95,10.0.10.216,80.87348556518555,0,22,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0]","[70, 37, 51, 56, 86, 117, 136, 187, 37, 17, 80, 39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000]",0.0836576550439758,0.79803553545929,0.034098535700369574,0.10309422130763377,0.0,0.121,264364.247,7.165,4465.945,22000,22000,168032,168032,21664,42,18.860000000000003,96.7,"[ 4.3570995e-05  1.8935561e-01  2.3871504e-02 -2.8637543e-02
  1.6414576e+00 -4.5408309e-04 -2.5783576e-02 -1.3479270e-02
 -6.3591945e-01  3.7861139e-02  1.3045438e-02  2.7969405e-03
  6.2146056e-01  7.4140303e-02 -7.7382915e-02  9.2965104e-03
  6.9916159e-02  1.0992795e-02  2.3718014e-02  2.6807880e-01
 -2.3857862e-02  5.8422707e-02 -4.4796616e-02 -1.2041010e-02
  1.1207931e-02 -3.4568906e-03 -3.6587703e-01 -3.5814691e-01
  2.6042059e-02 -4.6591580e-02  2.1317661e-02  1.6442448e-02]",0.0005000000237487257,0.070624456,-2.849936,6.7705145,0.046345096
10.0,0.0,0.6,158.32,1,0,23000,23000,False,141,23,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-34,1635479074,3.8188693523406982,84.69235491752625,94759,kevin-MS-7C95,10.0.10.216,84.69235491752625,0,23,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[37, 51, 56, 86, 117, 136, 187, 37, 17, 80, 39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000]",0.08366252842446854,0.7981763811925187,0.034101935961525685,0.10310252829559195,0.0,0.137,232895.589,7.87,4066.169,23000,23000,176032,176032,22672,44,19.933333333333334,97.13333333333333,"[ 0.00166315 -0.00996124 -0.06658136 -0.06938127 -0.00635192 -0.03463268
  0.00816035 -0.03151447  0.00737114 -0.04060864 -0.1756038  -0.05119422
 -0.00361518 -0.0646832  -0.5367916  -0.05186305  0.00326292 -0.01538867
 -0.9577105   0.00266497 -0.01062754  0.06162079 -0.34567982  0.03600466
 -0.00171359 -0.07881737  0.00421495 -0.10939956 -0.01398193  0.25134373
 -0.07193038  0.00802539]",0.0005000000237487257,0.055737495,-2.137113,6.305258,-0.07386563
10.0,0.0,0.6,172.16,3,0,24000,24000,False,144,24,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-38,1635479078,3.8999314308166504,88.5922863483429,94759,kevin-MS-7C95,10.0.10.216,88.5922863483429,0,24,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[86, 117, 136, 187, 37, 17, 80, 39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143]",0.08368060270400178,0.7986351018390293,0.03411370773944187,0.10312975256463741,0.0,0.176,182237.241,7.855,4073.623,24000,24000,184032,184032,23680,46,18.88,97.26,"[-0.03629195 -0.03514951 -0.08612028 -0.02462205 -0.00350708 -0.05488086
 -0.02509163  0.7067349  -0.03196809 -0.10096478 -0.05862383  0.01026413
  0.07962433 -0.07427914  0.01064914 -0.04455719 -0.01039138 -0.00398888
 -0.05022188  0.00658572 -0.23823968  1.2179785  -0.21498935  0.05663488
 -0.07849133 -0.03661078 -0.03217058 -0.15626836 -0.14333215 -1.4498644
 -0.07272243 -0.05567158]",0.0005000000237487257,0.6451822,-1.2635099,9.4389715,-0.032204613
10.0,0.0,0.9,177.79,3,0,25000,25000,False,147,25,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-42,1635479082,3.8737339973449707,92.46602034568787,94759,kevin-MS-7C95,10.0.10.216,92.46602034568787,0,25,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0]","[187, 37, 17, 80, 39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143, 136, 509, 257]",0.08370158184405824,0.7991306661902562,0.0341274430956259,0.10316984750169154,0.0,0.124,258757.91,7.725,4142.535,25000,25000,192032,192032,24688,48,21.75,96.61666666666667,"[-5.9865505e-02 -2.4292111e-02 -8.4389746e-04 -3.2054988e-01
  7.5971335e-03 -4.2724021e-02 -2.8138714e+00 -1.7037910e-01
 -4.1128248e-03 -1.3595090e+00  3.0398846e-01  2.0104989e-02
 -1.4556521e-01 -3.1336941e-02  5.9932172e-03  3.1678393e-02
 -1.2879853e+00 -6.5169334e-03 -4.4929147e-02  2.3007244e-02
 -7.6550804e-03 -1.7685890e-02 -1.8448187e-02  5.3496808e-03
  8.9750528e-02  1.2359589e-02 -7.6550804e-03 -3.9930761e-02
 -1.8801298e+00 -1.7975743e-01  8.6720139e-03  1.3195384e-01]",0.0005000000237487257,1.2374966,-1.2045414,8.757568,-0.24447778
10.0,0.0,0.9,186.28,2,0,26000,26000,False,149,26,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-46,1635479086,3.8496150970458984,96.31563544273376,94759,kevin-MS-7C95,10.0.10.216,96.31563544273376,0,26,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0]","[17, 80, 39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143, 136, 509, 257, 582, 491]",0.08371773413312499,0.7994831990635476,0.03413812823919526,0.10320576825052019,0.0,0.159,200864.603,7.945,4027.805,26000,26000,200032,200032,25696,50,20.15,97.16666666666667,"[ 0.14033028  0.08320498 -0.05496806  0.04287338  0.08320498  0.18572533
  0.2912197   0.01933011  0.02801242  0.32941246  0.07127103  0.50476027
 -0.06247014 -0.05713296  0.05076965  0.03711307  0.15548724  0.14773
  0.06597731  0.19732094 -0.00261101  0.02578009 -0.11507541  0.06920362
  0.03979732  0.00509849  0.05676015 -0.02121592  0.01429962 -0.08768615
  0.03025331  0.5659326 ]",0.0005000000237487257,1.112484,-0.7500318,9.541763,0.088740885
10.0,0.0,0.9,188.14,2,0,27000,27000,False,151,27,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-50,1635479090,3.742197275161743,100.05783271789551,94759,kevin-MS-7C95,10.0.10.216,100.05783271789551,0,27,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]","[39, 203, 38, 53, 48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143, 136, 509, 257, 582, 491, 225, 58]",0.08373163737873777,0.7998279962071223,0.0341480172113177,0.1032400271710538,0.0,0.141,226642.567,7.786,4109.947,27000,27000,208032,208032,26704,52,19.16,97.26,"[ 0.0429762   0.02517937  0.16835737  0.01450099  0.07495105 -0.5136223
  0.04627798  0.02689745  0.09235035  0.15433484  0.10939637  0.11449451
  0.02983656  0.00490573  0.07472044  0.03643167  0.04454935 -0.24706692
  0.10050577  0.08494303  0.16890678 -0.07232642 -0.9849045   0.10794891
  0.05754918  0.11185497  0.13770056  0.01310036  0.26063234  0.0429762
 -0.0140323   0.00466225]",0.0005000000237487257,0.7793261,-0.5377203,8.081138,0.009968381
10.0,0.0,1.0,197.04,4,0,28000,28000,False,155,28,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-54,1635479094,3.872931957244873,103.93076467514038,94759,kevin-MS-7C95,10.0.10.216,103.93076467514038,0,28,53929_00000,"[0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0]","[48, 156, 24, 131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143, 136, 509, 257, 582, 491, 225, 58, 891, 157, 73, 102]",0.08375776151394895,0.8005423124514423,0.03416772793496658,0.10331390323557779,0.0,0.101,317449.688,6.739,4748.129,28000,28000,216032,216032,27712,54,21.080000000000002,97.47999999999999,"[ 0.11971384  0.19526416  0.09323087 -0.13175368 -0.07134777  0.01536646
  0.03445089  0.1389457   0.044763    0.03324437  0.01685145  0.15173191
 -0.02871338  0.03669697  0.15842703 -0.14325118 -1.0138178   0.20880765
  0.06445564  0.47706842  0.19406426  0.0790979   0.06549609 -0.03447202
 -0.06780827 -0.13175368 -0.29685408  0.1572591   3.0847583   0.9296622
  0.06619421 -0.02053881]",0.0005000000237487257,1.4360795,-0.03312649,8.434347,0.13828874
10.0,0.0,0.9,209.8,3,0,29000,29000,False,158,29,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-44-58,1635479098,3.747144937515259,107.67790961265564,94759,kevin-MS-7C95,10.0.10.216,107.67790961265564,0,29,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[131, 61, 20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143, 136, 509, 257, 582, 491, 225, 58, 891, 157, 73, 102, 1000, 401, 103]",0.08377405957357281,0.8010526846527093,0.03418158331831685,0.10336857717805184,0.0,0.125,256777.746,7.294,4387.333,29000,29000,224032,224032,28720,56,19.13333333333333,97.66666666666664,"[ 0.01874802  0.04459995 -0.04609537  0.00687045 -1.8864241   0.18996513
 -0.08757383 -0.03676271  0.5816751  -0.04263973 -0.05439597 -0.03793761
 -0.37736607 -0.04514205  0.02229553  0.21169938 -0.06122661  0.01331031
  0.00242049  0.0388518  -0.2414629   0.04423684 -0.03140706  0.01045057
 -0.02741027 -0.05069625  0.12171966 -0.07083738 -0.02470616 -0.04536742
  0.08952236 -0.58517313]",0.0005000000237487257,1.2281202,-0.44936398,10.373263,-0.07363309
10.0,0.0,0.9,217.69,2,0,30000,30000,False,160,30,a93f27f3ab8b419d8901a7061b5413c0,2021-10-28_22-45-02,1635479102,4.092265844345093,111.77017545700073,94759,kevin-MS-7C95,10.0.10.216,111.77017545700073,0,30,53929_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[20, 198, 72, 50, 207, 58, 23, 197, 50, 311, 48, 57, 88, 99, 28, 62, 79, 183, 29, 28, 58, 44, 147, 258, 26, 28, 28, 29, 29, 30, 32, 480, 1000, 644, 56, 93, 250, 45, 45, 24, 21, 97, 158, 1000, 600, 194, 40, 59, 21, 21, 18, 104, 29, 29, 110, 219, 87, 18, 20, 308, 52, 114, 126, 1000, 345, 463, 160, 29, 27, 389, 70, 34, 49, 125, 28, 77, 22, 22, 757, 1000, 1000, 976, 409, 143, 136, 509, 257, 582, 491, 225, 58, 891, 157, 73, 102, 1000, 401, 103, 933, 48]",0.0837899820304306,0.8014602080629457,0.03419367390437615,0.10341590803359942,0.0,0.107,300196.216,7.108,4502.047,30000,30000,232032,232032,29728,58,17.766666666666666,97.89999999999999,"[-0.03523415 -0.01550204 -0.02616796  0.02896374  0.2851637  -0.07201064
  0.09648019 -0.00442046 -0.3095188  -0.02697802 -0.04835503 -0.05480623
 -0.04154027  0.13131115 -0.01074199  1.0644989  -0.02821684 -0.09059118
 -0.02970788 -0.00561827 -0.02411258  0.0199106  -0.07165074 -0.00304899
 -0.01806141 -0.00570264  0.1748476   0.02366582  0.11910135 -0.01501361
 -0.04400161  0.16515243]",0.0005000000237487257,1.069354,-0.56773424,10.293445,0.035252944
